Location,Population,date,HighestInfectionCount,PercentPopulationInfected
Cook Islands,17032,2021-06-15,1,0.00587130108
Cook Islands,17032,2021-06-16,1,0.00587130108
Cook Islands,17032,2021-06-17,1,0.00587130108
Cook Islands,17032,2021-06-18,1,0.00587130108
Cook Islands,17032,2021-06-19,1,0.00587130108
Cook Islands,17032,2021-06-20,1,0.00587130108
Cook Islands,17032,2021-06-21,1,0.00587130108
Cook Islands,17032,2021-06-22,1,0.00587130108
Cook Islands,17032,2021-06-23,1,0.00587130108
Cook Islands,17032,2021-06-24,1,0.00587130108
Cook Islands,17032,2021-06-25,1,0.00587130108
Cook Islands,17032,2021-06-26,1,0.00587130108
Cook Islands,17032,2021-06-27,1,0.00587130108
Cook Islands,17032,2021-06-28,1,0.00587130108
Cook Islands,17032,2021-06-29,1,0.00587130108
Cook Islands,17032,2021-06-30,1,0.00587130108
Cook Islands,17032,2021-07-01,1,0.00587130108
Cook Islands,17032,2021-07-02,1,0.00587130108
Cook Islands,17032,2021-07-03,1,0.00587130108
Cook Islands,17032,2021-07-04,1,0.00587130108
Cook Islands,17032,2021-07-05,1,0.00587130108
Cook Islands,17032,2021-07-06,1,0.00587130108
Cook Islands,17032,2021-07-07,1,0.00587130108
Cook Islands,17032,2021-07-08,1,0.00587130108
Cook Islands,17032,2021-07-09,1,0.00587130108
Cook Islands,17032,2021-07-10,1,0.00587130108
Cook Islands,17032,2021-07-11,1,0.00587130108
Cook Islands,17032,2021-07-12,1,0.00587130108
Cook Islands,17032,2021-07-13,1,0.00587130108
Cook Islands,17032,2021-07-14,1,0.00587130108
Cook Islands,17032,2021-07-15,1,0.00587130108
Cook Islands,17032,2021-07-16,1,0.00587130108
Cook Islands,17032,2021-07-17,1,0.00587130108
Cook Islands,17032,2021-07-18,1,0.00587130108
Cook Islands,17032,2021-07-19,1,0.00587130108
Cook Islands,17032,2021-07-20,1,0.00587130108
Cook Islands,17032,2021-07-21,1,0.00587130108
Cook Islands,17032,2021-07-22,1,0.00587130108
Cook Islands,17032,2021-07-23,1,0.00587130108
Cook Islands,17032,2021-07-24,1,0.00587130108
Cook Islands,17032,2021-07-25,1,0.00587130108
Cook Islands,17032,2021-07-26,1,0.00587130108
Cook Islands,17032,2021-07-27,1,0.00587130108
Cook Islands,17032,2021-07-28,1,0.00587130108
Cook Islands,17032,2021-07-29,1,0.00587130108
Cook Islands,17032,2021-07-30,1,0.00587130108
Cook Islands,17032,2021-07-31,1,0.00587130108
Cook Islands,17032,2021-08-01,1,0.00587130108
Cook Islands,17032,2021-08-02,1,0.00587130108
Cook Islands,17032,2021-08-03,1,0.00587130108
Cook Islands,17032,2021-08-04,1,0.00587130108
Cook Islands,17032,2021-08-05,1,0.00587130108
Cook Islands,17032,2021-08-06,1,0.00587130108
Cook Islands,17032,2021-08-07,1,0.00587130108
Cook Islands,17032,2021-08-08,1,0.00587130108
Cook Islands,17032,2021-08-09,1,0.00587130108
Cook Islands,17032,2021-08-10,1,0.00587130108
Cook Islands,17032,2021-08-11,1,0.00587130108
Cook Islands,17032,2021-08-12,1,0.00587130108
Cook Islands,17032,2021-08-13,1,0.00587130108
Cook Islands,17032,2021-08-14,1,0.00587130108
Cook Islands,17032,2021-08-15,1,0.00587130108
Cook Islands,17032,2021-08-16,1,0.00587130108
Cook Islands,17032,2021-08-17,1,0.00587130108
Cook Islands,17032,2021-08-18,1,0.00587130108
Cook Islands,17032,2021-08-19,1,0.00587130108
Cook Islands,17032,2021-08-20,1,0.00587130108
Cook Islands,17032,2021-08-21,1,0.00587130108
Cook Islands,17032,2021-08-22,1,0.00587130108
Cook Islands,17032,2021-08-23,1,0.00587130108
Cook Islands,17032,2021-08-24,1,0.00587130108
Cook Islands,17032,2021-08-25,1,0.00587130108
Cook Islands,17032,2021-08-26,1,0.00587130108
Cook Islands,17032,2021-08-27,1,0.00587130108
Cook Islands,17032,2021-08-28,1,0.00587130108
Cook Islands,17032,2021-08-29,1,0.00587130108
Cook Islands,17032,2021-08-30,1,0.00587130108
Cook Islands,17032,2021-08-31,1,0.00587130108
Cook Islands,17032,2021-09-01,1,0.00587130108
Cook Islands,17032,2021-09-02,1,0.00587130108
Cook Islands,17032,2021-09-03,1,0.00587130108
Cook Islands,17032,2021-09-04,1,0.00587130108
Cook Islands,17032,2021-09-05,1,0.00587130108
Cook Islands,17032,2021-09-06,1,0.00587130108
Cook Islands,17032,2021-09-07,1,0.00587130108
Cook Islands,17032,2021-09-08,1,0.00587130108
Cook Islands,17032,2021-09-09,1,0.00587130108
Cook Islands,17032,2021-09-10,1,0.00587130108
Cook Islands,17032,2021-09-11,1,0.00587130108
Cook Islands,17032,2021-09-12,1,0.00587130108
Cook Islands,17032,2021-09-13,1,0.00587130108
Cook Islands,17032,2021-09-14,1,0.00587130108
Cook Islands,17032,2021-09-15,1,0.00587130108
Cook Islands,17032,2021-09-16,1,0.00587130108
Cook Islands,17032,2021-09-17,1,0.00587130108
Cook Islands,17032,2021-09-18,1,0.00587130108
Cook Islands,17032,2021-09-19,1,0.00587130108
Cook Islands,17032,2021-09-20,1,0.00587130108
Cook Islands,17032,2021-09-21,1,0.00587130108
Cook Islands,17032,2021-09-22,1,0.00587130108
Cook Islands,17032,2021-09-23,1,0.00587130108
Cook Islands,17032,2021-09-24,1,0.00587130108
Cook Islands,17032,2021-09-25,1,0.00587130108
Cook Islands,17032,2021-09-26,1,0.00587130108
Cook Islands,17032,2021-09-27,1,0.00587130108
Cook Islands,17032,2021-09-28,1,0.00587130108
Cook Islands,17032,2021-09-29,1,0.00587130108
Cook Islands,17032,2021-09-30,1,0.00587130108
Cook Islands,17032,2021-10-01,1,0.00587130108
Cook Islands,17032,2021-10-02,1,0.00587130108
Cook Islands,17032,2021-10-03,1,0.00587130108
Cook Islands,17032,2021-10-04,1,0.00587130108
Cook Islands,17032,2021-10-05,1,0.00587130108
Cook Islands,17032,2021-10-06,1,0.00587130108
Cook Islands,17032,2021-10-07,1,0.00587130108
Cook Islands,17032,2021-10-08,1,0.00587130108
Cook Islands,17032,2021-10-09,1,0.00587130108
Cook Islands,17032,2021-10-10,1,0.00587130108
Cook Islands,17032,2021-10-11,1,0.00587130108
Cook Islands,17032,2021-10-12,1,0.00587130108
Cook Islands,17032,2021-10-13,1,0.00587130108
Cook Islands,17032,2021-10-14,1,0.00587130108
Cook Islands,17032,2021-10-15,1,0.00587130108
Cook Islands,17032,2021-10-16,1,0.00587130108
Cook Islands,17032,2021-10-17,1,0.00587130108
Cook Islands,17032,2021-10-18,1,0.00587130108
Cook Islands,17032,2021-10-19,1,0.00587130108
Cook Islands,17032,2021-10-20,1,0.00587130108
Cook Islands,17032,2021-10-21,1,0.00587130108
Cook Islands,17032,2021-10-22,1,0.00587130108
Cook Islands,17032,2021-10-23,1,0.00587130108
Cook Islands,17032,2021-10-24,1,0.00587130108
Cook Islands,17032,2021-10-25,1,0.00587130108
Cook Islands,17032,2021-10-26,1,0.00587130108
Cook Islands,17032,2021-10-27,1,0.00587130108
Cook Islands,17032,2021-10-28,1,0.00587130108
Cook Islands,17032,2021-10-29,1,0.00587130108
Cook Islands,17032,2021-10-30,1,0.00587130108
Cook Islands,17032,2021-10-31,1,0.00587130108
Cook Islands,17032,2021-11-01,1,0.00587130108
Cook Islands,17032,2021-11-02,1,0.00587130108
Cook Islands,17032,2021-11-03,1,0.00587130108
Cook Islands,17032,2021-11-04,1,0.00587130108
Cook Islands,17032,2021-11-05,1,0.00587130108
Cook Islands,17032,2021-11-06,1,0.00587130108
Cook Islands,17032,2021-11-07,1,0.00587130108
Cook Islands,17032,2021-11-08,1,0.00587130108
Cook Islands,17032,2021-11-09,1,0.00587130108
Cook Islands,17032,2021-11-10,1,0.00587130108
Cook Islands,17032,2021-11-11,1,0.00587130108
Cook Islands,17032,2021-11-12,1,0.00587130108
Cook Islands,17032,2021-11-13,1,0.00587130108
Cook Islands,17032,2021-11-14,1,0.00587130108
Cook Islands,17032,2021-11-15,1,0.00587130108
Cook Islands,17032,2021-11-16,1,0.00587130108
Cook Islands,17032,2021-11-17,1,0.00587130108
Cook Islands,17032,2021-11-18,1,0.00587130108
Cook Islands,17032,2021-11-19,1,0.00587130108
Cook Islands,17032,2021-11-20,1,0.00587130108
Cook Islands,17032,2021-11-21,1,0.00587130108
Cook Islands,17032,2021-11-22,1,0.00587130108
Cook Islands,17032,2021-11-23,1,0.00587130108
Cook Islands,17032,2021-11-24,1,0.00587130108
Cook Islands,17032,2021-11-25,1,0.00587130108
Cook Islands,17032,2021-11-26,1,0.00587130108
Cook Islands,17032,2021-11-27,1,0.00587130108
Cook Islands,17032,2021-11-28,1,0.00587130108
Cook Islands,17032,2021-11-29,1,0.00587130108
Cook Islands,17032,2021-11-30,1,0.00587130108
Cook Islands,17032,2021-12-01,1,0.00587130108
Cook Islands,17032,2021-12-02,1,0.00587130108
Laos,7529477,2021-04-26,436,0.00579057483
Timor,1341298,2021-02-03,77,0.005740707881
Fiji,929769,2021-01-05,53,0.005700340622
Fiji,929769,2021-01-06,53,0.005700340622
Fiji,929769,2021-01-07,53,0.005700340622
Fiji,929769,2021-01-08,53,0.005700340622
Fiji,929769,2021-01-09,53,0.005700340622
Fiji,929769,2021-01-10,53,0.005700340622
Fiji,929769,2021-01-11,53,0.005700340622
Fiji,929769,2021-01-12,53,0.005700340622
Fiji,929769,2021-01-13,53,0.005700340622
Fiji,929769,2021-01-14,53,0.005700340622
Fiji,929769,2021-01-15,53,0.005700340622
Cambodia,16767851,2021-03-05,953,0.00568349516
Timor,1341298,2021-02-02,75,0.005591598586
Cambodia,16767851,2021-03-04,932,0.005558255497
Palau,18084,2021-08-22,1,0.005529750055
Palau,18084,2021-08-23,1,0.005529750055
Vietnam,98186856,2021-05-24,5404,0.005503791668
Cambodia,16767851,2021-03-03,909,0.005421088248
Taiwan,23893396,2021-05-14,1290,0.005398981375
Vietnam,98186856,2021-05-23,5275,0.005372409521
Fiji,929769,2021-01-01,49,0.005270126236
Fiji,929769,2021-01-02,49,0.005270126236
Fiji,929769,2021-01-03,49,0.005270126236
Fiji,929769,2021-01-04,49,0.005270126236
Taiwan,23893396,2021-05-13,1256,0.005256682642
Cambodia,16767851,2021-03-02,878,0.005236210651
Timor,1341298,2021-01-30,70,0.005218825347
Timor,1341298,2021-01-31,70,0.005218825347
Timor,1341298,2021-02-01,70,0.005218825347
Vietnam,98186856,2021-05-22,5119,0.005213528784
Taiwan,23893396,2021-05-12,1231,0.00515205122
Timor,1341298,2021-01-29,69,0.005144270699
Timor,1341298,2021-01-27,68,0.005069716051
Timor,1341298,2021-01-28,68,0.005069716051
Taiwan,23893396,2021-05-11,1210,0.005064160825
Cambodia,16767851,2021-03-01,844,0.005033441674
Vietnam,98186856,2021-05-21,4941,0.00503224179
Taiwan,23893396,2021-05-10,1199,0.005018122999
Timor,1341298,2021-01-24,67,0.004995161403
Timor,1341298,2021-01-25,67,0.004995161403
Timor,1341298,2021-01-26,67,0.004995161403
Taiwan,23893396,2021-05-09,1184,0.004955344146
Taiwan,23893396,2021-05-08,1183,0.004951158889
Taiwan,23893396,2021-05-07,1178,0.004930232605
Taiwan,23893396,2021-05-06,1173,0.00490930632
Vietnam,98186856,2021-05-20,4809,0.004897804244
Cambodia,16767851,2021-02-28,820,0.004890310631
Taiwan,23893396,2021-05-05,1160,0.004854897981
Taiwan,23893396,2021-05-04,1153,0.004825601183
Vietnam,98186856,2021-05-19,4720,0.004807160747
Cambodia,16767851,2021-02-27,805,0.004800853729
Taiwan,23893396,2021-05-03,1145,0.004792119128
Timor,1341298,2021-01-23,64,0.00477149746
Taiwan,23893396,2021-05-02,1137,0.004758637073
Taiwan,23893396,2021-05-01,1132,0.004737710788
Taiwan,23893396,2021-04-30,1128,0.004720969761
Taiwan,23893396,2021-04-29,1121,0.004691672963
Taiwan,23893396,2021-04-28,1116,0.004670746678
Taiwan,23893396,2021-04-27,1110,0.004645635137
Taiwan,23893396,2021-04-26,1104,0.004620523596
Taiwan,23893396,2021-04-25,1100,0.004603782568
Vietnam,98186856,2021-05-18,4512,0.004595319765
Taiwan,23893396,2021-04-24,1097,0.004591226798
Cambodia,16767851,2021-02-26,767,0.004574229578
Taiwan,23893396,2021-04-23,1090,0.004561929999
Taiwan,23893396,2021-04-22,1086,0.004545188972
Taiwan,23893396,2021-04-21,1082,0.004528447944
Taiwan,23893396,2021-04-20,1078,0.004511706917
Taiwan,23893396,2021-04-19,1076,0.004503336403
Taiwan,23893396,2021-04-18,1073,0.004490780632
Taiwan,23893396,2021-04-17,1072,0.004486595376
Taiwan,23893396,2021-04-16,1070,0.004478224862
Taiwan,23893396,2021-04-15,1068,0.004469854348
Taiwan,23893396,2021-04-14,1067,0.004465669091
Taiwan,23893396,2021-04-13,1062,0.004444742807
Vietnam,98186856,2021-05-17,4359,0.004439494427
Taiwan,23893396,2021-04-12,1058,0.004428001779
Taiwan,23893396,2021-04-11,1057,0.004423816522
Taiwan,23893396,2021-04-10,1056,0.004419631265
Cambodia,16767851,2021-02-25,741,0.004419170948
Taiwan,23893396,2021-04-09,1054,0.004411260752
Taiwan,23893396,2021-04-06,1050,0.004394519724
Taiwan,23893396,2021-04-07,1050,0.004394519724
Taiwan,23893396,2021-04-08,1050,0.004394519724
Taiwan,23893396,2021-04-05,1048,0.00438614921
Taiwan,23893396,2021-04-04,1047,0.004381963954
Taiwan,23893396,2021-04-03,1045,0.00437359344
Taiwan,23893396,2021-04-02,1039,0.004348481899
Taiwan,23893396,2021-04-01,1036,0.004335926128
Taiwan,23893396,2021-03-31,1030,0.004310814587
Laos,7529477,2021-04-25,323,0.004289806583
Vietnam,98186856,2021-05-16,4212,0.004289779887
Taiwan,23893396,2021-03-30,1024,0.004285703045
Taiwan,23893396,2021-03-29,1023,0.004281517788
Taiwan,23893396,2021-03-28,1022,0.004277332532
Taiwan,23893396,2021-03-27,1020,0.004268962018
Taiwan,23893396,2021-03-26,1013,0.00423966522
Taiwan,23893396,2021-03-25,1012,0.004235479963
Taiwan,23893396,2021-03-24,1009,0.004222924192
Taiwan,23893396,2021-03-23,1007,0.004214553678
Taiwan,23893396,2021-03-21,1006,0.004210368421
Taiwan,23893396,2021-03-22,1006,0.004210368421
Taiwan,23893396,2021-03-20,1005,0.004206183165
Taiwan,23893396,2021-03-19,1004,0.004201997908
Vietnam,98186856,2021-05-15,4112,0.004187933261
Taiwan,23893396,2021-03-18,998,0.004176886366
Cambodia,16767851,2021-02-24,697,0.004156764036
Taiwan,23893396,2021-03-15,990,0.004143404311
Taiwan,23893396,2021-03-16,990,0.004143404311
Taiwan,23893396,2021-03-17,990,0.004143404311
Taiwan,23893396,2021-03-14,985,0.004122478027
Taiwan,23893396,2021-03-12,984,0.00411829277
Taiwan,23893396,2021-03-13,984,0.00411829277
Taiwan,23893396,2021-03-10,978,0.004093181229
Taiwan,23893396,2021-03-11,978,0.004093181229
Taiwan,23893396,2021-03-09,977,0.004088995972
Taiwan,23893396,2021-03-08,976,0.004084810715
Taiwan,23893396,2021-03-07,969,0.004055513917
Taiwan,23893396,2021-03-06,967,0.004047143403
Taiwan,23893396,2021-03-04,960,0.004017846605
Taiwan,23893396,2021-03-05,960,0.004017846605
Taiwan,23893396,2021-03-03,958,0.004009476091
Taiwan,23893396,2021-02-28,955,0.003996920321
Taiwan,23893396,2021-03-01,955,0.003996920321
Taiwan,23893396,2021-03-02,955,0.003996920321
Taiwan,23893396,2021-02-27,954,0.003992735064
Taiwan,23893396,2021-02-25,951,0.003980179293
Taiwan,23893396,2021-02-26,951,0.003980179293
Taiwan,23893396,2021-02-24,946,0.003959253009
Timor,1341298,2021-01-20,53,0.003951396334
Timor,1341298,2021-01-21,53,0.003951396334
Timor,1341298,2021-01-22,53,0.003951396334
Taiwan,23893396,2021-02-20,942,0.003942511981
Taiwan,23893396,2021-02-21,942,0.003942511981
Taiwan,23893396,2021-02-22,942,0.003942511981
Taiwan,23893396,2021-02-23,942,0.003942511981
Taiwan,23893396,2021-02-19,941,0.003938326724
Taiwan,23893396,2021-02-18,940,0.003934141467
Taiwan,23893396,2021-02-17,938,0.003925770954
Taiwan,23893396,2021-02-12,937,0.003921585697
Taiwan,23893396,2021-02-13,937,0.003921585697
Taiwan,23893396,2021-02-14,937,0.003921585697
Taiwan,23893396,2021-02-15,937,0.003921585697
Taiwan,23893396,2021-02-16,937,0.003921585697
Taiwan,23893396,2021-02-11,936,0.00391740044
Taiwan,23893396,2021-02-10,935,0.003913215183
Taiwan,23893396,2021-02-09,933,0.003904844669
Vietnam,98186856,2021-05-14,3816,0.003886467248
Taiwan,23893396,2021-02-08,928,0.003883918385
Taiwan,23893396,2021-02-07,927,0.003879733128
Timor,1341298,2021-01-16,52,0.003876841686
Timor,1341298,2021-01-17,52,0.003876841686
Timor,1341298,2021-01-18,52,0.003876841686
Timor,1341298,2021-01-19,52,0.003876841686
Taiwan,23893396,2021-02-06,924,0.003867177357
Taiwan,23893396,2021-02-05,923,0.0038629921
Taiwan,23893396,2021-02-04,919,0.003846251073
Taiwan,23893396,2021-02-03,917,0.003837880559
Taiwan,23893396,2021-02-02,915,0.003829510045
Taiwan,23893396,2021-02-01,912,0.003816954275
Taiwan,23893396,2021-01-31,911,0.003812769018
Vietnam,98186856,2021-05-13,3740,0.003809063812
Taiwan,23893396,2021-01-30,909,0.003804398504
Timor,1341298,2021-01-13,51,0.003802287038
Timor,1341298,2021-01-14,51,0.003802287038
Timor,1341298,2021-01-15,51,0.003802287038
Cambodia,16767851,2021-02-23,633,0.003775081255
Taiwan,23893396,2021-01-29,899,0.003762545935
Taiwan,23893396,2021-01-28,895,0.003745804908
Taiwan,23893396,2021-01-27,893,0.003737434394
Vietnam,98186856,2021-05-12,3658,0.003725549579
Taiwan,23893396,2021-01-26,890,0.003724878623
Taiwan,23893396,2021-01-24,889,0.003720693366
Taiwan,23893396,2021-01-25,889,0.003720693366
Taiwan,23893396,2021-01-23,884,0.003699767082
Taiwan,23893396,2021-01-21,881,0.003687211311
Taiwan,23893396,2021-01-22,881,0.003687211311
Timor,1341298,2021-01-04,49,0.003653177743
Timor,1341298,2021-01-05,49,0.003653177743
Timor,1341298,2021-01-06,49,0.003653177743
Timor,1341298,2021-01-07,49,0.003653177743
Timor,1341298,2021-01-08,49,0.003653177743
Timor,1341298,2021-01-09,49,0.003653177743
Timor,1341298,2021-01-10,49,0.003653177743
Timor,1341298,2021-01-11,49,0.003653177743
Timor,1341298,2021-01-12,49,0.003653177743
Taiwan,23893396,2021-01-20,870,0.003641173486
Vietnam,98186856,2021-05-11,3571,0.003636943014
Taiwan,23893396,2021-01-19,868,0.003632802972
Taiwan,23893396,2021-01-18,862,0.003607691431
Taiwan,23893396,2021-01-17,855,0.003578394633
Taiwan,23893396,2021-01-16,851,0.003561653605
Vietnam,98186856,2021-05-10,3489,0.003553428781
Cambodia,16767851,2021-02-22,593,0.003536529517
Taiwan,23893396,2021-01-15,843,0.00352817155
Taiwan,23893396,2021-01-13,842,0.003523986293
Taiwan,23893396,2021-01-14,842,0.003523986293
Taiwan,23893396,2021-01-12,838,0.003507245266
Taiwan,23893396,2021-01-11,834,0.003490504238
Vietnam,98186856,2021-05-09,3412,0.003475006879
Taiwan,23893396,2021-01-09,828,0.003465392697
Taiwan,23893396,2021-01-10,828,0.003465392697
Taiwan,23893396,2021-01-08,825,0.003452836926
Taiwan,23893396,2021-01-07,822,0.003440281156
Timor,1341298,2021-01-03,46,0.003429513799
Taiwan,23893396,2021-01-06,819,0.003427725385
Taiwan,23893396,2021-01-05,817,0.003419354871
Taiwan,23893396,2021-01-04,815,0.003410984357
Taiwan,23893396,2021-01-03,812,0.003398428587
Cambodia,16767851,2021-02-21,568,0.003387434681
Taiwan,23893396,2021-01-02,808,0.003381687559
Taiwan,23893396,2021-01-01,802,0.003356576018
Solomon Islands,724272,2021-12-29,24,0.003313672212
Solomon Islands,724272,2021-12-30,24,0.003313672212
Solomon Islands,724272,2021-12-31,24,0.003313672212
Vietnam,98186856,2021-05-08,3245,0.003304923013
Laos,7529477,2021-04-24,247,0.003280440328
Timor,1341298,2021-01-01,44,0.003280404504
Timor,1341298,2021-01-02,44,0.003280404504
Vietnam,98186856,2021-05-07,3137,0.003194928657
Cambodia,16767851,2021-02-20,533,0.00317870191
Vietnam,98186856,2021-05-06,3090,0.003147060743
Vietnam,98186856,2021-05-05,3030,0.003085952767
Vietnam,98186856,2021-05-04,2995,0.003050306448
Vietnam,98186856,2021-05-03,2985,0.003040121786
Solomon Islands,724272,2021-12-27,22,0.003037532861
Solomon Islands,724272,2021-12-28,22,0.003037532861
Vietnam,98186856,2021-05-02,2962,0.003016697062
Vietnam,98186856,2021-05-01,2942,0.002996327737
Vietnam,98186856,2021-04-30,2928,0.002982069209
Vietnam,98186856,2021-04-29,2910,0.002963736816
Vietnam,98186856,2021-04-28,2865,0.002917905835
Vietnam,98186856,2021-04-27,2857,0.002909758104
Vietnam,98186856,2021-04-26,2852,0.002904665773
Vietnam,98186856,2021-04-25,2843,0.002895499577
Cambodia,16767851,2021-02-18,484,0.002886476031
Cambodia,16767851,2021-02-19,484,0.002886476031
Vietnam,98186856,2021-04-24,2833,0.002885314914
Vietnam,98186856,2021-04-23,2830,0.002882259515
Cambodia,16767851,2021-02-17,483,0.002880512237
Vietnam,98186856,2021-04-22,2824,0.002876148718
Vietnam,98186856,2021-04-21,2812,0.002863927123
Cambodia,16767851,2021-02-11,479,0.002856657064
Cambodia,16767851,2021-02-12,479,0.002856657064
Cambodia,16767851,2021-02-13,479,0.002856657064
Cambodia,16767851,2021-02-14,479,0.002856657064
Cambodia,16767851,2021-02-15,479,0.002856657064
Cambodia,16767851,2021-02-16,479,0.002856657064
Vietnam,98186856,2021-04-20,2800,0.002851705528
Cambodia,16767851,2021-02-10,478,0.00285069327
Vietnam,98186856,2021-04-19,2791,0.002842539331
Cambodia,16767851,2021-02-08,476,0.002838765683
Cambodia,16767851,2021-02-09,476,0.002838765683
Vietnam,98186856,2021-04-18,2785,0.002836428534
Vietnam,98186856,2021-04-17,2781,0.002832354669
Cambodia,16767851,2021-02-06,474,0.002826838096
Cambodia,16767851,2021-02-07,474,0.002826838096
Vietnam,98186856,2021-04-16,2772,0.002823188472
Cambodia,16767851,2021-02-05,472,0.002814910509
Vietnam,98186856,2021-04-15,2758,0.002808929945
Cambodia,16767851,2021-02-04,470,0.002802982922
Cambodia,16767851,2021-02-03,467,0.002785091542
Vietnam,98186856,2021-04-14,2733,0.002783468288
Cambodia,16767851,2021-01-31,466,0.002779127749
Cambodia,16767851,2021-02-01,466,0.002779127749
Cambodia,16767851,2021-02-02,466,0.002779127749
Cambodia,16767851,2021-01-30,465,0.002773163955
Vietnam,98186856,2021-04-13,2714,0.002764117429
Solomon Islands,724272,2021-04-16,20,0.00276139351
Solomon Islands,724272,2021-04-17,20,0.00276139351
Solomon Islands,724272,2021-04-18,20,0.00276139351
Solomon Islands,724272,2021-04-19,20,0.00276139351
Solomon Islands,724272,2021-04-20,20,0.00276139351
Solomon Islands,724272,2021-04-21,20,0.00276139351
Solomon Islands,724272,2021-04-22,20,0.00276139351
Solomon Islands,724272,2021-04-23,20,0.00276139351
Solomon Islands,724272,2021-04-24,20,0.00276139351
Solomon Islands,724272,2021-04-25,20,0.00276139351
Solomon Islands,724272,2021-04-26,20,0.00276139351
Solomon Islands,724272,2021-04-27,20,0.00276139351
Solomon Islands,724272,2021-04-28,20,0.00276139351
Solomon Islands,724272,2021-04-29,20,0.00276139351
Solomon Islands,724272,2021-04-30,20,0.00276139351
Solomon Islands,724272,2021-05-01,20,0.00276139351
Solomon Islands,724272,2021-05-02,20,0.00276139351
Solomon Islands,724272,2021-05-03,20,0.00276139351
Solomon Islands,724272,2021-05-04,20,0.00276139351
Solomon Islands,724272,2021-05-05,20,0.00276139351
Solomon Islands,724272,2021-05-06,20,0.00276139351
Solomon Islands,724272,2021-05-07,20,0.00276139351
Solomon Islands,724272,2021-05-08,20,0.00276139351
Solomon Islands,724272,2021-05-09,20,0.00276139351
Solomon Islands,724272,2021-05-10,20,0.00276139351
Solomon Islands,724272,2021-05-11,20,0.00276139351
Solomon Islands,724272,2021-05-12,20,0.00276139351
Solomon Islands,724272,2021-05-13,20,0.00276139351
Solomon Islands,724272,2021-05-14,20,0.00276139351
Solomon Islands,724272,2021-05-15,20,0.00276139351
Solomon Islands,724272,2021-05-16,20,0.00276139351
Solomon Islands,724272,2021-05-17,20,0.00276139351
Solomon Islands,724272,2021-05-18,20,0.00276139351
Solomon Islands,724272,2021-05-19,20,0.00276139351
Solomon Islands,724272,2021-05-20,20,0.00276139351
Solomon Islands,724272,2021-05-21,20,0.00276139351
Solomon Islands,724272,2021-05-22,20,0.00276139351
Solomon Islands,724272,2021-05-23,20,0.00276139351
Solomon Islands,724272,2021-05-24,20,0.00276139351
Solomon Islands,724272,2021-05-25,20,0.00276139351
Solomon Islands,724272,2021-05-26,20,0.00276139351
Solomon Islands,724272,2021-05-27,20,0.00276139351
Solomon Islands,724272,2021-05-28,20,0.00276139351
Solomon Islands,724272,2021-05-29,20,0.00276139351
Solomon Islands,724272,2021-05-30,20,0.00276139351
Solomon Islands,724272,2021-05-31,20,0.00276139351
Solomon Islands,724272,2021-06-01,20,0.00276139351
Solomon Islands,724272,2021-06-02,20,0.00276139351
Solomon Islands,724272,2021-06-03,20,0.00276139351
Solomon Islands,724272,2021-06-04,20,0.00276139351
Solomon Islands,724272,2021-06-05,20,0.00276139351
Solomon Islands,724272,2021-06-06,20,0.00276139351
Solomon Islands,724272,2021-06-07,20,0.00276139351
Solomon Islands,724272,2021-06-08,20,0.00276139351
Solomon Islands,724272,2021-06-09,20,0.00276139351
Solomon Islands,724272,2021-06-10,20,0.00276139351
Solomon Islands,724272,2021-06-11,20,0.00276139351
Solomon Islands,724272,2021-06-12,20,0.00276139351
Solomon Islands,724272,2021-06-13,20,0.00276139351
Solomon Islands,724272,2021-06-14,20,0.00276139351
Solomon Islands,724272,2021-06-15,20,0.00276139351
Solomon Islands,724272,2021-06-16,20,0.00276139351
Solomon Islands,724272,2021-06-17,20,0.00276139351
Solomon Islands,724272,2021-06-18,20,0.00276139351
Solomon Islands,724272,2021-06-19,20,0.00276139351
Solomon Islands,724272,2021-06-20,20,0.00276139351
Solomon Islands,724272,2021-06-21,20,0.00276139351
Solomon Islands,724272,2021-06-22,20,0.00276139351
Solomon Islands,724272,2021-06-23,20,0.00276139351
Solomon Islands,724272,2021-06-24,20,0.00276139351
Solomon Islands,724272,2021-06-25,20,0.00276139351
Solomon Islands,724272,2021-06-26,20,0.00276139351
Solomon Islands,724272,2021-06-27,20,0.00276139351
Solomon Islands,724272,2021-06-28,20,0.00276139351
Solomon Islands,724272,2021-06-29,20,0.00276139351
Solomon Islands,724272,2021-06-30,20,0.00276139351
Solomon Islands,724272,2021-07-01,20,0.00276139351
Solomon Islands,724272,2021-07-02,20,0.00276139351
Solomon Islands,724272,2021-07-03,20,0.00276139351
Solomon Islands,724272,2021-07-04,20,0.00276139351
Solomon Islands,724272,2021-07-05,20,0.00276139351
Solomon Islands,724272,2021-07-06,20,0.00276139351
Solomon Islands,724272,2021-07-07,20,0.00276139351
Solomon Islands,724272,2021-07-08,20,0.00276139351
Solomon Islands,724272,2021-07-09,20,0.00276139351
Solomon Islands,724272,2021-07-10,20,0.00276139351
Solomon Islands,724272,2021-07-11,20,0.00276139351
Solomon Islands,724272,2021-07-12,20,0.00276139351
Solomon Islands,724272,2021-07-13,20,0.00276139351
Solomon Islands,724272,2021-07-14,20,0.00276139351
Solomon Islands,724272,2021-07-15,20,0.00276139351
Solomon Islands,724272,2021-07-16,20,0.00276139351
Solomon Islands,724272,2021-07-17,20,0.00276139351
