Location,date,population,total_cases,total_deaths
Albania,04-09-2021,2842318,150101,2512
Albania,05-09-2021,2842318,150997,2515
Albania,06-09-2021,2842318,151499,2519
Albania,07-09-2021,2842318,152239,2523
Albania,08-09-2021,2842318,153318,2528
Albania,09-09-2021,2842318,154316,2531
Albania,10-09-2021,2842318,155293,2535
Albania,11-09-2021,2842318,156162,2539
Albania,12-09-2021,2842318,157026,2543
Albania,13-09-2021,2842318,157436,2548
Albania,14-09-2021,2842318,158431,2553
Albania,15-09-2021,2842318,159423,2557
Albania,16-09-2021,2842318,160365,2563
Albania,17-09-2021,2842318,161324,2569
Albania,18-09-2021,2842318,162173,2574
Albania,19-09-2021,2842318,162953,2580
Albania,20-09-2021,2842318,163404,2587
Albania,21-09-2021,2842318,164276,2594
Albania,22-09-2021,2842318,165096,2601
Albania,23-09-2021,2842318,165864,2609
Albania,24-09-2021,2842318,166690,2619
Albania,25-09-2021,2842318,167354,2629
Albania,26-09-2021,2842318,167893,2640
Albania,27-09-2021,2842318,168188,2653
Albania,28-09-2021,2842318,168782,2668
Albania,29-09-2021,2842318,169462,2685
Albania,30-09-2021,2842318,170131,2698
Albania,01-10-2021,2842318,170778,2705
Albania,02-10-2021,2842318,171327,2710
Albania,03-10-2021,2842318,171794,2713
Albania,04-10-2021,2842318,171794,2713
Albania,05-10-2021,2842318,172618,2725
Albania,06-10-2021,2842318,173190,2734
Albania,07-10-2021,2842318,173723,2746
Albania,08-10-2021,2842318,174168,2753
Albania,09-10-2021,2842318,174643,2759
Albania,10-10-2021,2842318,174968,2768
Albania,11-10-2021,2842318,175163,2777
Albania,12-10-2021,2842318,175664,2783
Albania,13-10-2021,2842318,176172,2788
Albania,14-10-2021,2842318,176667,2797
Albania,15-10-2021,2842318,177108,2807
Albania,16-10-2021,2842318,177536,2810
Albania,17-10-2021,2842318,177971,2820
Albania,18-10-2021,2842318,178188,2829
Albania,19-10-2021,2842318,178804,2841
Albania,20-10-2021,2842318,179463,2849
Albania,21-10-2021,2842318,180029,2855
Albania,22-10-2021,2842318,180623,2863
Albania,23-10-2021,2842318,181252,2870
Albania,24-10-2021,2842318,181696,2874
Albania,25-10-2021,2842318,181960,2880
Albania,26-10-2021,2842318,182610,2888
Albania,27-10-2021,2842318,183282,2893
Albania,28-10-2021,2842318,183873,2902
Albania,29-10-2021,2842318,184340,2909
Albania,30-10-2021,2842318,184887,2916
Albania,31-10-2021,2842318,185300,2924
Albania,01-11-2021,2842318,185497,2931
Albania,02-11-2021,2842318,186222,2937
Albania,03-11-2021,2842318,186793,2940
Albania,04-11-2021,2842318,187363,2944
Albania,05-11-2021,2842318,187994,2948
Albania,06-11-2021,2842318,187994,2948
Albania,07-11-2021,2842318,189125,2955
Albania,08-11-2021,2842318,189355,2966
Albania,09-11-2021,2842318,190125,2970
Albania,10-11-2021,2842318,190815,2975
Albania,11-11-2021,2842318,191440,2978
Albania,12-11-2021,2842318,192013,2983
Albania,13-11-2021,2842318,192600,2986
Albania,14-11-2021,2842318,193075,2990
Albania,15-11-2021,2842318,193269,2997
Albania,16-11-2021,2842318,193856,3004
Albania,17-11-2021,2842318,194472,3014
Albania,18-11-2021,2842318,195021,3022
Albania,19-11-2021,2842318,195523,3029
Albania,20-11-2021,2842318,195988,3035
Albania,21-11-2021,2842318,195988,3035
Albania,22-11-2021,2842318,196611,3049
Albania,23-11-2021,2842318,197167,3053
Albania,24-11-2021,2842318,197776,3063
Albania,25-11-2021,2842318,198292,3068
Albania,26-11-2021,2842318,198732,3077
Albania,27-11-2021,2842318,199137,3085
Albania,28-11-2021,2842318,199555,3089
Albania,29-11-2021,2842318,199750,3092
Albania,30-11-2021,2842318,199945,3096
Albania,01-12-2021,2842318,200173,3101
Albania,02-12-2021,2842318,200639,3104
Albania,03-12-2021,2842318,201045,3108
Albania,04-12-2021,2842318,201402,3109
Albania,05-12-2021,2842318,201730,3110
Albania,06-12-2021,2842318,201902,3115
Albania,07-12-2021,2842318,202295,3122
Albania,08-12-2021,2842318,202641,3126
Albania,09-12-2021,2842318,202863,3128
Albania,10-12-2021,2842318,203215,3130
Albania,11-12-2021,2842318,203524,3132
Albania,12-12-2021,2842318,203787,3134
Albania,13-12-2021,2842318,203925,3140
Albania,14-12-2021,2842318,204301,3144
Albania,15-12-2021,2842318,204627,3152
Albania,16-12-2021,2842318,204928,3156
Albania,17-12-2021,2842318,205224,3158
Albania,18-12-2021,2842318,205549,3161
Albania,19-12-2021,2842318,205777,3166
Albania,20-12-2021,2842318,205897,3172
Albania,21-12-2021,2842318,206273,3178
Albania,22-12-2021,2842318,206616,3180
Albania,23-12-2021,2842318,206935,3181
Albania,24-12-2021,2842318,207221,3187
Albania,25-12-2021,2842318,207542,3189
Albania,26-12-2021,2842318,207709,3194
Albania,27-12-2021,2842318,207709,3194
Albania,28-12-2021,2842318,208352,3207
Albania,29-12-2021,2842318,208899,3212
Albania,30-12-2021,2842318,208899,3212
Albania,31-12-2021,2842318,210224,3217
Algeria,01-01-2021,44903228,99897,2762
Algeria,02-01-2021,44903228,100159,2769
Algeria,03-01-2021,44903228,100408,2772
Algeria,04-01-2021,44903228,100645,2777
Algeria,05-01-2021,44903228,100873,2782
Algeria,06-01-2021,44903228,101120,2786
Algeria,07-01-2021,44903228,101382,2792
Algeria,08-01-2021,44903228,101657,2798
Algeria,09-01-2021,44903228,101913,2803
Algeria,10-01-2021,44903228,102144,2807
Algeria,11-01-2021,44903228,102369,2812
Algeria,12-01-2021,44903228,102641,2816
Algeria,13-01-2021,44903228,102860,2819
Algeria,14-01-2021,44903228,103127,2822
Algeria,15-01-2021,44903228,103381,2827
Algeria,16-01-2021,44903228,103611,2831
Algeria,17-01-2021,44903228,103833,2836
Algeria,18-01-2021,44903228,104092,2840
Algeria,19-01-2021,44903228,104341,2843
Algeria,20-01-2021,44903228,104606,2849
Algeria,21-01-2021,44903228,104852,2853
Algeria,22-01-2021,44903228,105124,2856
Algeria,23-01-2021,44903228,105369,2861
Algeria,24-01-2021,44903228,105596,2863
Algeria,25-01-2021,44903228,105854,2866
Algeria,26-01-2021,44903228,106097,2871
Algeria,27-01-2021,44903228,106359,2877
Algeria,28-01-2021,44903228,106610,2881
Algeria,29-01-2021,44903228,106887,2884
Algeria,30-01-2021,44903228,107122,2888
Algeria,31-01-2021,44903228,107339,2891
Algeria,01-02-2021,44903228,107578,2894
Algeria,02-02-2021,44903228,107841,2898
Algeria,03-02-2021,44903228,108116,2900
Algeria,04-02-2021,44903228,108381,2904
Algeria,05-02-2021,44903228,108629,2909
Algeria,06-02-2021,44903228,108629,2909
Algeria,07-02-2021,44903228,109088,2914
Algeria,08-02-2021,44903228,109313,2918
Algeria,09-02-2021,44903228,109559,2924
Algeria,10-02-2021,44903228,109782,2926
Algeria,11-02-2021,44903228,110049,2930
Algeria,12-02-2021,44903228,110303,2932
Algeria,13-02-2021,44903228,110513,2935
Algeria,14-02-2021,44903228,110711,2939
Algeria,15-02-2021,44903228,110894,2943
Algeria,16-02-2021,44903228,111069,2945
Algeria,17-02-2021,44903228,111247,2947
Algeria,18-02-2021,44903228,111418,2950
Algeria,19-02-2021,44903228,111600,2954
Algeria,20-02-2021,44903228,111764,2958
Algeria,21-02-2021,44903228,111917,2961
Algeria,22-02-2021,44903228,112094,2964
Algeria,23-02-2021,44903228,112279,2967
Algeria,24-02-2021,44903228,112461,2970
Algeria,25-02-2021,44903228,112622,2973
Algeria,26-02-2021,44903228,112805,2977
Algeria,27-02-2021,44903228,112960,2979
Algeria,28-02-2021,44903228,113092,2983
Algeria,01-03-2021,44903228,113255,2987
Algeria,02-03-2021,44903228,113430,2991
Algeria,03-03-2021,44903228,113593,2996
Algeria,04-03-2021,44903228,113761,3002
Algeria,05-03-2021,44903228,113948,3007
Algeria,06-03-2021,44903228,114104,3010
Algeria,07-03-2021,44903228,114234,3013
Algeria,08-03-2021,44903228,114382,3018
Algeria,09-03-2021,44903228,114543,3022
Algeria,10-03-2021,44903228,114681,3026
Algeria,11-03-2021,44903228,114851,3028
Algeria,12-03-2021,44903228,115008,3031
Algeria,13-03-2021,44903228,115143,3034
Algeria,14-03-2021,44903228,115265,3036
Algeria,15-03-2021,44903228,115410,3040
Algeria,16-03-2021,44903228,115540,3045
Algeria,17-03-2021,44903228,115688,3048
Algeria,18-03-2021,44903228,115842,3051
Algeria,19-03-2021,44903228,115970,3053
Algeria,20-03-2021,44903228,116066,3055
Algeria,21-03-2021,44903228,116157,3057
Algeria,22-03-2021,44903228,116255,3061
Algeria,23-03-2021,44903228,116349,3066
Algeria,24-03-2021,44903228,116438,3069
Algeria,25-03-2021,44903228,116543,3071
Algeria,26-03-2021,44903228,116657,3074
Algeria,27-03-2021,44903228,116750,3077
Algeria,28-03-2021,44903228,116836,3080
Algeria,29-03-2021,44903228,116946,3084
Algeria,30-03-2021,44903228,117061,3089
Algeria,31-03-2021,44903228,117192,3093
Algeria,01-04-2021,44903228,117304,3096
Algeria,02-04-2021,44903228,117429,3099
Algeria,03-04-2021,44903228,117524,3102
Algeria,04-04-2021,44903228,117622,3105
Algeria,05-04-2021,44903228,117739,3108
Algeria,06-04-2021,44903228,117879,3112
Algeria,07-04-2021,44903228,118004,3116
Algeria,08-04-2021,44903228,118116,3119
Algeria,09-04-2021,44903228,118251,3123
Algeria,10-04-2021,44903228,118378,3126
Algeria,11-04-2021,44903228,118516,3130
Algeria,12-04-2021,44903228,118645,3134
Algeria,13-04-2021,44903228,118799,3137
Algeria,14-04-2021,44903228,118975,3141
Algeria,15-04-2021,44903228,119142,3144
Algeria,16-04-2021,44903228,119323,3148
Algeria,17-04-2021,44903228,119486,3152
Algeria,18-04-2021,44903228,119642,3155
Algeria,19-04-2021,44903228,119805,3160
Algeria,20-04-2021,44903228,119992,3165
Algeria,21-04-2021,44903228,120174,3172
Algeria,22-04-2021,44903228,120363,3181
Algeria,23-04-2021,44903228,120562,3190
Algeria,24-04-2021,44903228,120736,3198
Algeria,25-04-2021,44903228,120922,3207
Algeria,26-04-2021,44903228,121112,3217
Algeria,27-04-2021,44903228,121344,3225
Algeria,28-04-2021,44903228,121580,3234
Algeria,29-04-2021,44903228,121866,3244
Algeria,30-04-2021,44903228,122108,3253
Algeria,01-05-2021,44903228,122311,3261
Algeria,02-05-2021,44903228,122522,3270
Algeria,03-05-2021,44903228,122717,3280
Algeria,04-05-2021,44903228,122999,3289
Algeria,05-05-2021,44903228,123272,3299
Algeria,06-05-2021,44903228,123473,3307
Algeria,07-05-2021,44903228,123692,3315
Algeria,08-05-2021,44903228,123900,3321
Algeria,09-05-2021,44903228,124104,3328
Algeria,10-05-2021,44903228,124288,3335
Algeria,11-05-2021,44903228,124483,3343
Algeria,12-05-2021,44903228,124682,3350
Algeria,13-05-2021,44903228,124889,3355
Algeria,14-05-2021,44903228,125059,3360
Algeria,15-05-2021,44903228,125194,3366
Algeria,16-05-2021,44903228,125311,3374
Algeria,17-05-2021,44903228,125485,3381
Algeria,18-05-2021,44903228,125693,3388
Algeria,19-05-2021,44903228,125896,3395
Algeria,20-05-2021,44903228,126156,3401
Algeria,21-05-2021,44903228,126434,3405
Algeria,22-05-2021,44903228,126651,3411
Algeria,23-05-2021,44903228,126860,3418
Algeria,24-05-2021,44903228,127107,3426
Algeria,25-05-2021,44903228,127361,3433
Algeria,26-05-2021,44903228,127646,3440
Algeria,27-05-2021,44903228,127926,3448
Algeria,28-05-2021,44903228,128198,3455
Algeria,29-05-2021,44903228,128456,3460
Algeria,30-05-2021,44903228,128725,3465
Algeria,31-05-2021,44903228,128913,3472
Algeria,01-06-2021,44903228,129218,3480
Algeria,02-06-2021,44903228,129640,3490
Algeria,03-06-2021,44903228,129976,3497
Algeria,04-06-2021,44903228,130361,3504
Algeria,05-06-2021,44903228,130681,3510
Algeria,06-06-2021,44903228,130958,3518
Algeria,07-06-2021,44903228,131283,3527
Algeria,08-06-2021,44903228,131647,3537
Algeria,09-06-2021,44903228,132034,3544
Algeria,10-06-2021,44903228,132355,3552
Algeria,11-06-2021,44903228,132727,3560
Algeria,12-06-2021,44903228,133070,3565
Algeria,13-06-2021,44903228,133388,3571
Algeria,14-06-2021,44903228,133742,3579
Algeria,15-06-2021,44903228,134115,3588
Algeria,16-06-2021,44903228,134458,3598
Algeria,17-06-2021,44903228,134840,3605
Algeria,18-06-2021,44903228,135219,3615
Algeria,19-06-2021,44903228,135586,3624
Algeria,20-06-2021,44903228,135821,3631
Algeria,21-06-2021,44903228,136294,3641
Algeria,22-06-2021,44903228,136679,3650
Algeria,23-06-2021,44903228,137049,3660
Algeria,24-06-2021,44903228,137403,3669
Algeria,25-06-2021,44903228,137772,3678
Algeria,26-06-2021,44903228,138113,3685
Algeria,27-06-2021,44903228,138465,3693
Algeria,28-06-2021,44903228,138840,3699
Algeria,29-06-2021,44903228,139229,3708
Algeria,30-06-2021,44903228,139626,3716
Algeria,01-07-2021,44903228,140075,3726
Algeria,02-07-2021,44903228,140550,3735
Algeria,03-07-2021,44903228,141007,3745
Algeria,04-07-2021,44903228,141471,3755
Algeria,05-07-2021,44903228,141966,3765
Algeria,06-07-2021,44903228,142447,3775
Algeria,07-07-2021,44903228,143032,3786
Algeria,08-07-2021,44903228,143652,3798
Algeria,09-07-2021,44903228,144483,3811
Algeria,10-07-2021,44903228,145296,3824
Algeria,11-07-2021,44903228,146064,3836
Algeria,12-07-2021,44903228,146942,3851
Algeria,13-07-2021,44903228,147883,3867
Algeria,14-07-2021,44903228,148797,3882
Algeria,15-07-2021,44903228,149906,3895
Algeria,16-07-2021,44903228,151103,3910
Algeria,17-07-2021,44903228,152210,3922
Algeria,18-07-2021,44903228,153309,3938
Algeria,19-07-2021,44903228,154486,3956
Algeria,20-07-2021,44903228,155784,3979
Algeria,21-07-2021,44903228,157005,3994
Algeria,22-07-2021,44903228,158213,4008
Algeria,23-07-2021,44903228,159563,4026
Algeria,24-07-2021,44903228,160868,4042
Algeria,25-07-2021,44903228,162155,4063
Algeria,26-07-2021,44903228,163660,4087
Algeria,27-07-2021,44903228,165204,4112
Algeria,28-07-2021,44903228,167131,4161
Algeria,29-07-2021,44903228,168668,4189
Algeria,30-07-2021,44903228,170189,4219
Algeria,31-07-2021,44903228,171392,4254
Algeria,01-08-2021,44903228,172564,4291
Algeria,02-08-2021,44903228,173922,4329
Algeria,03-08-2021,44903228,175229,4370
Algeria,04-08-2021,44903228,176724,4404
Algeria,05-08-2021,44903228,178013,4441
Algeria,06-08-2021,44903228,179216,4487
Algeria,07-08-2021,44903228,180356,4520
Algeria,08-08-2021,44903228,181376,4550
Algeria,09-08-2021,44903228,182368,4578
Algeria,10-08-2021,44903228,183347,4618
Algeria,11-08-2021,44903228,184191,4654
Algeria,12-08-2021,44903228,185042,4695
Algeria,13-08-2021,44903228,185902,4730
Algeria,14-08-2021,44903228,186655,4766
Algeria,15-08-2021,44903228,187258,4794
Algeria,16-08-2021,44903228,187968,4830
Algeria,17-08-2021,44903228,188663,4867
Algeria,18-08-2021,44903228,189384,4898
Algeria,19-08-2021,44903228,190078,4929
Algeria,20-08-2021,44903228,190656,4957
Algeria,21-08-2021,44903228,191171,4984
Algeria,22-08-2021,44903228,191583,5004
Algeria,23-08-2021,44903228,192089,5034
Algeria,24-08-2021,44903228,192626,5063
Algeria,25-08-2021,44903228,193171,5096
Algeria,26-08-2021,44903228,193674,5121
Algeria,27-08-2021,44903228,194186,5148
Algeria,28-08-2021,44903228,194671,5179
Algeria,29-08-2021,44903228,195162,5209
Algeria,30-08-2021,44903228,195574,5240
Algeria,31-08-2021,44903228,196080,5269
Algeria,01-09-2021,44903228,196527,5302
Algeria,02-09-2021,44903228,196915,5339
Algeria,03-09-2021,44903228,197308,5373
Algeria,04-09-2021,44903228,197659,5399
Algeria,05-09-2021,44903228,198004,5420
Algeria,06-09-2021,44903228,198313,5445
Algeria,07-09-2021,44903228,198645,5471
Algeria,08-09-2021,44903228,198962,5489
Algeria,09-09-2021,44903228,199275,5519
Algeria,10-09-2021,44903228,199560,5539
Algeria,11-09-2021,44903228,199822,5558
Algeria,12-09-2021,44903228,200068,5578
Algeria,13-09-2021,44903228,200301,5596
Algeria,14-09-2021,44903228,200528,5614
Algeria,15-09-2021,44903228,200770,5630
Algeria,16-09-2021,44903228,200989,5651
Algeria,17-09-2021,44903228,201224,5670
Algeria,18-09-2021,44903228,201425,5681
Algeria,19-09-2021,44903228,201600,5694
Algeria,20-09-2021,44903228,201766,5709
Algeria,21-09-2021,44903228,201948,5725
Algeria,22-09-2021,44903228,202122,5739
Algeria,23-09-2021,44903228,202283,5748
Algeria,24-09-2021,44903228,202449,5758
Algeria,25-09-2021,44903228,202574,5767
Algeria,26-09-2021,44903228,202722,5777
Algeria,27-09-2021,44903228,202877,5786
Algeria,28-09-2021,44903228,203045,5797
Algeria,29-09-2021,44903228,203198,5805
Algeria,30-09-2021,44903228,203359,5812
Algeria,01-10-2021,44903228,203517,5815
Algeria,02-10-2021,44903228,203657,5819
Algeria,03-10-2021,44903228,203789,5822
Algeria,04-10-2021,44903228,203915,5826
Algeria,05-10-2021,44903228,204046,5831
Algeria,06-10-2021,44903228,204171,5838
Algeria,07-10-2021,44903228,204276,5843
Algeria,08-10-2021,44903228,204388,5846
Algeria,09-10-2021,44903228,204490,5850
Algeria,10-10-2021,44903228,204597,5853
Algeria,11-10-2021,44903228,204695,5855
Algeria,12-10-2021,44903228,204790,5859
Algeria,13-10-2021,44903228,204900,5862
Algeria,14-10-2021,44903228,205005,5864
Algeria,15-10-2021,44903228,205106,5867
Algeria,16-10-2021,44903228,205199,5870
Algeria,17-10-2021,44903228,205286,5872
Algeria,18-10-2021,44903228,205364,5873
Algeria,19-10-2021,44903228,205453,5875
Algeria,20-10-2021,44903228,205529,5878
Algeria,21-10-2021,44903228,205599,5881
Algeria,22-10-2021,44903228,205683,5883
Algeria,23-10-2021,44903228,205750,5886
Algeria,24-10-2021,44903228,205822,5890
Algeria,25-10-2021,44903228,205903,5894
Algeria,26-10-2021,44903228,205990,5899
Algeria,27-10-2021,44903228,206069,5904
Algeria,28-10-2021,44903228,206160,5907
Algeria,29-10-2021,44903228,206270,5913
Algeria,30-10-2021,44903228,206358,5918
Algeria,31-10-2021,44903228,206452,5920
Algeria,01-11-2021,44903228,206566,5924
Algeria,02-11-2021,44903228,206649,5927
Algeria,03-11-2021,44903228,206754,5931
Algeria,04-11-2021,44903228,206878,5936
Algeria,05-11-2021,44903228,206995,5939
Algeria,06-11-2021,44903228,207079,5941
Algeria,07-11-2021,44903228,207156,5945
Algeria,08-11-2021,44903228,207254,5950
Algeria,09-11-2021,44903228,207385,5954
Algeria,10-11-2021,44903228,207509,5960
Algeria,11-11-2021,44903228,207624,5966
Algeria,12-11-2021,44903228,207764,5971
Algeria,13-11-2021,44903228,207873,5977
Algeria,14-11-2021,44903228,207970,5984
Algeria,15-11-2021,44903228,208104,5991
Algeria,16-11-2021,44903228,208245,5997
Algeria,17-11-2021,44903228,208380,6005
Algeria,18-11-2021,44903228,208532,6009
Algeria,19-11-2021,44903228,208695,6015
Algeria,20-11-2021,44903228,208839,6017
Algeria,21-11-2021,44903228,208952,6021
Algeria,22-11-2021,44903228,209111,6026
Algeria,23-11-2021,44903228,209283,6030
Algeria,24-11-2021,44903228,209463,6035
Algeria,25-11-2021,44903228,209624,6041
Algeria,26-11-2021,44903228,209817,6046
Algeria,27-11-2021,44903228,209980,6052
Algeria,28-11-2021,44903228,210152,6058
Algeria,29-11-2021,44903228,210344,6064
Algeria,30-11-2021,44903228,210531,6071
Algeria,01-12-2021,44903228,210723,6076
Algeria,02-12-2021,44903228,210921,6083
Algeria,03-12-2021,44903228,211112,6089
Algeria,04-12-2021,44903228,211297,6096
Algeria,05-12-2021,44903228,211469,6103
Algeria,06-12-2021,44903228,211662,6111
Algeria,07-12-2021,44903228,211859,6114
Algeria,08-12-2021,44903228,212047,6122
Algeria,09-12-2021,44903228,212224,6126
Algeria,10-12-2021,44903228,212434,6132
Algeria,11-12-2021,44903228,212652,6137
Algeria,12-12-2021,44903228,212848,6145
Algeria,13-12-2021,44903228,213058,6151
Algeria,14-12-2021,44903228,213288,6155
Algeria,15-12-2021,44903228,213533,6165
Algeria,16-12-2021,44903228,213745,6171
Algeria,17-12-2021,44903228,214044,6175
Algeria,18-12-2021,44903228,214330,6180
Algeria,19-12-2021,44903228,214592,6184
Algeria,20-12-2021,44903228,214835,6190
Algeria,21-12-2021,44903228,215145,6198
Algeria,22-12-2021,44903228,215430,6205
Algeria,23-12-2021,44903228,215723,6213
Algeria,24-12-2021,44903228,216098,6222
Algeria,25-12-2021,44903228,216376,6229
Algeria,26-12-2021,44903228,216637,6238
Algeria,27-12-2021,44903228,216930,6246
Algeria,28-12-2021,44903228,217265,6254
Algeria,29-12-2021,44903228,217647,6263
Algeria,30-12-2021,44903228,218037,6271
Algeria,31-12-2021,44903228,218432,6276
Andorra,01-01-2021,79843,8117,84
Andorra,02-01-2021,79843,8166,84
Andorra,03-01-2021,79843,8192,84
Andorra,04-01-2021,79843,8249,84
Andorra,05-01-2021,79843,8308,84
Andorra,06-01-2021,79843,8348,84
Andorra,07-01-2021,79843,8348,84
Andorra,08-01-2021,79843,8489,84
Andorra,09-01-2021,79843,8586,85
